name	code_ctr	indcode	year	value	last_upd
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2009	10.6554701184735	2013/06/24
Fertilizer consumption (% of fertilizer production) - Tunisia	TUN	AG.CON.FERT.PT.ZS	2010	9.38363744831419	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2002	181.39640668813	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2003	152.160884048222	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2004	169.742324074251	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2005	166.44875771772	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2006	207.986305811259	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2007	199.206521989945	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2008	160.702136387367	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2009	208.538877535838	2013/06/24
Fertilizer consumption (% of fertilizer production) - Turkey	TUR	AG.CON.FERT.PT.ZS	2010	150.204280178211	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2002	22.8408423340866	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2003	20.8430757142119	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2004	22.4363761354605	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2005	20.9469746032998	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2006	20.7180405419818	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2007	31.7688251304151	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2008	39.9555682312854	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2009	44.6788859089625	2013/06/24
Fertilizer consumption (% of fertilizer production) - Ukraine	UKR	AG.CON.FERT.PT.ZS	2010	51.3324544339858	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2002	17.7073821732107	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2003	19.9840446749103	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2004	10.7729468599034	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2005	5.61852551984878	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2006	15.5004369160449	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2007	16.5197277999397	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2008	7.5974003405971	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2009	30.8305740801194	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Arab Emirates	ARE	AG.CON.FERT.PT.ZS	2010	10.6642100989913	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2002	111.159658360109	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2003	105.364211723991	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2004	103.548775065058	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2005	105.56217429713	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2006	140.4861237076	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2007	177.584800762719	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2008	141.492988739422	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2009	174.263314149557	2013/06/24
Fertilizer consumption (% of fertilizer production) - United Kingdom	GBR	AG.CON.FERT.PT.ZS	2010	234.23787455962	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2002	94.4745937129878	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2003	103.935532588882	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2004	99.9511435372832	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2005	93.4434101342865	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2006	101.384760498971	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2007	96.980368945112	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2008	94.9636874882349	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2009	103.676370572715	2013/06/24
Fertilizer consumption (% of fertilizer production) - United States	USA	AG.CON.FERT.PT.ZS	2010	105.773075269372	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2002	702.316666666668	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2003	856.563059033991	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2004	1128.74468617154	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2005	747.37002941289	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2006	927.156192773238	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2007	1611.25978090767	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2008	2206.71296296297	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2009	2290.74444444445	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uruguay	URY	AG.CON.FERT.PT.ZS	2010	1496.85858585858	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uzbekistan	UZB	AG.CON.FERT.PT.ZS	2006	76.0153093769936	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uzbekistan	UZB	AG.CON.FERT.PT.ZS	2007	70.8022654037693	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uzbekistan	UZB	AG.CON.FERT.PT.ZS	2008	70.1826291079814	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uzbekistan	UZB	AG.CON.FERT.PT.ZS	2009	77.4639396198287	2013/06/24
Fertilizer consumption (% of fertilizer production) - Uzbekistan	UZB	AG.CON.FERT.PT.ZS	2010	84.3356190476192	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2002	62.7150304083406	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2003	76.7297696902757	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2004	56.3164632335017	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2005	59.4288322270174	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2006	59.0460138820929	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2007	46.010522820729	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2008	53.7427443436637	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2009	63.9340623566493	2013/06/24
Fertilizer consumption (% of fertilizer production) - Venezuela, RB	VEN	AG.CON.FERT.PT.ZS	2010	65.4649279809087	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2002	844.066929464062	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2003	820.877835474175	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2004	326.265944482735	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2005	291.608550731916	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2006	339.373953620917	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2007	336.588911590121	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2008	299.088975198324	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2009	397.601711184394	2013/06/24
Fertilizer consumption (% of fertilizer production) - Vietnam	VNM	AG.CON.FERT.PT.ZS	2010	271.084378862861	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2002	131.162556618017	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2003	176.766368489221	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2004	135.299186813531	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2005	145.104196890307	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2006	210.442741794762	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2007	171.10917721519	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2008	164.707278481013	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2009	185.229430379747	2013/06/24
Fertilizer consumption (% of fertilizer production) - Zimbabwe	ZWE	AG.CON.FERT.PT.ZS	2010	217.748417721519	2013/06/24
